"PVWatts: Hourly PV Performance Data"
"Requested Location:","toulouse"
"Location:","MONTPELLIER, FRANCE"
"Lat (deg N):","43.58"
"Lng (deg E):","3.97"
"Elev (m):","6"
"DC System Size (kW):","8.505"
"Module Type:","Standard"
"Array Type:","Fixed (open rack)"
"Array Tilt (deg):","0"
"Array Azimuth (deg):","180"
"System Losses:","14"
"Invert Efficiency:","96"
"DC to AC Size Ratio:","1.2"

"Month","Day","Hour","Beam Irradiance (W/m^2)","Diffuse Irradiance (W/m^2)","Ambient Temperature (C)","Wind Speed (m/s)","Plane of Array Irradiance (W/m^2)","Cell Temperature (C)","DC Array Output (W)","AC System Output (W)"
"6","27","8","639","116","26.3","3.1","475.283","36.654","3196.854","3073.628"
"6","27","9","708","141","26.6","4.1","641.792","39.882","4325.037","4162.972"
"6","27","10","771","154","27","4.1","788.443","43.614","5246.459","5048.544"
"6","27","11","833","137","28","5.1","887.542","45.109","5872.34","5647.958"
"6","27","12","867","123","28","5.1","934.847","46.15","6155.131","5918.228"
"6","27","13","736","217","28","5.1","898.978","45.547","5937.275","5710.048"
"6","27","14","538","301","28","6.2","770.306","41.4","5193.883","4998.114"
"6","27","15","275","334","27.1","6.2","547.737","36.52","3780.159","3637.547"
"6","27","16","106","290","25","6.2","358.669","30.86","2541.682","2438.458"
"6","27","17","20","171","25","8.2","180.859","27.105","1305.738","1235.136"
"6","27","18","0","52","25.1","5.1","52","25.244","379.908","329.369"
"6","27","19","0","26","25","7.2","26","24.536","190.586","143.688"
"6","27","20","0","2","25","1","2","23.123","14.758","0"
"6","27","21","0","0","23.9","2.1","0","23.9","0","0"
"6","27","22","0","0","24","4.1","0","24","0","0"
"6","27","23","0","0","22.6","3.6","0","22.6","0","0"
"6","28","0","0","0","21.2","3.1","0","21.2","0","0"
"6","28","1","0","0","21.3","3.1","0","21.3","0","0"
"6","28","2","0","0","21.4","3.1","0","21.4","0","0"
"6","28","3","0","0","21.5","3.1","0","21.5","0","0"
"6","28","4","0","0","22","3.1","0","22","0","0"
"6","28","5","0","9","21","0","9","17.839","68.044","23.419"
"6","28","6","0","62","21.8","0","62","21.13","461.736","409.574"
"6","28","7","231","148","23","1","239.613","28.88","1653.633","1574.524"
"6","28","8","513","170","26","2.1","457.969","37.068","3088.024","2968.251"
"6","28","9","703","156","27.4","3.1","652.703","42.145","4349.012","4186.061"
"6","28","10","800","138","28.2","4.1","795.8","44.968","5257.919","5059.535"
"6","28","11","854","124","29","5.1","893.061","46.231","5874.259","5649.792"
"6","28","12","877","116","29.9","4.1","936.94","49.939","6046.892","5814.823"
"6","28","13","877","113","30","6.2","925.491","46.114","6093.821","5859.662"
"6","28","14","849","117","29.8","5.6","857.572","45.68","5653.487","5438.554"
"6","28","15","818","105","29.7","5.1","740.827","44.162","4904.219","4720.053"
"6","28","16","719","115","29","6.2","580.875","38.982","3907.783","3760.731"
"6","28","17","541","126","27","7.2","392.762","32.918","2659.876","2553.183"
"6","28","18","293","109","25.4","6.2","203.75","28.402","1359.914","1288.022"
"6","28","19","43","50","25","4.1","56.488","25.334","392.796","342.003"
"6","28","20","0","3","24","3.4","3","22.773","22.173","0"
"6","28","21","0","0","23","2.8","0","23","0","0"
"6","28","22","0","0","22","2.1","0","22","0","0"
"6","28","23","0","0","22","5.1","0","22","0","0"
"6","29","0","0","0","21.9","3.1","0","21.9","0","0"
"6","29","1","0","0","22","3.1","0","22","0","0"
"6","29","2","0","0","21.3","3.1","0","21.3","0","0"
"6","29","3","0","0","20.7","3.1","0","20.7","0","0"
"6","29","4","0","0","20","3.1","0","20","0","0"
"6","29","5","0","12","20","2.1","12","18.514","90.447","45.411"
"6","29","6","44","74","21.3","3.1","83.795","21.782","602.001","546.99"
"6","29","7","81","163","22.6","4.6","195.037","25.468","1399.45","1326.609"
"6","29","8","57","261","24","6.2","292.941","28.27","2101.376","2010.54"
"6","29","9","36","327","24.6","7.2","352.406","29.543","2520.349","2417.745"
"6","29","10","134","380","25","7.2","490.091","32.185","3460.646","3328.838"
"6","29","11","204","424","25","7.2","607.606","34.18","4250.917","4091.574"
"6","29","12","287","424","25","8.2","692.554","34.792","4831.373","4650.067"
"6","29","13","292","412","25","7.2","682.463","35.567","4742.506","4564.658"
"6","29","14","173","482","25","5.1","632.892","37.091","4364.087","4200.578"
"6","29","15","167","417","25.5","5.1","546.81","35.879","3789.415","3646.484"
"6","29","16","131","311","26","4.1","395.889","34.28","2757.85","2648.234"
"6","29","17","78","205","24","4.1","243.467","28.73","1733.982","1652.833"
"6","29","18","8","109","23.6","4.1","111.587","25.178","812.547","753.099"
"6","29","19","0","35","23","3.1","35","22.61","258.876","210.682"
"6","29","20","0","2","23","4.1","2","21.753","14.852","0"
"6","29","21","0","0","22.5","3.1","0","22.5","0","0"
"6","29","22","0","0","23","3.1","0","23","0","0"
"6","29","23","0","0","22.3","2.6","0","22.3","0","0"
"6","30","0","0","0","21.7","2.1","0","21.7","0","0"
"6","30","1","0","0","20.9","2.4","0","20.9","0","0"
"6","30","2","0","0","20.1","2.8","0","20.1","0","0"
"6","30","3","0","0","19.3","3.1","0","19.3","0","0"
"6","30","4","0","0","20","2.1","0","20","0","0"
"6","30","5","0","14","20","2.1","14","18.565","105.497","60.184"
"6","30","6","109","82","21.9","2.1","106.134","23.044","733.683","675.92"
"6","30","7","274","147","24","3.1","255.062","28.817","1752.017","1670.406"
"6","30","8","322","215","26","3.1","395.112","34.441","2715.678","2607.325"
"6","30","9","191","348","26","3.1","482.624","36.77","3323.366","3196.062"
"6","30","10","524","282","26","6.2","712.127","37.866","4882.344","4699.039"
"6","30","11","678","254","27","5.1","863.844","43.537","5762.976","5543.341"
"6","30","12","802","178","27.2","5.1","928.14","45.183","6141.946","5905.635"
"6","30","13","852","129","28","5.1","917.948","45.894","6051.149","5818.89"
"6","30","14","822","134","27","5.1","850.851","43.607","5669.902","5454.268"
"6","30","15","792","118","26.5","4.1","733.592","42.386","4901.458","4717.4"
"6","30","16","625","162","26","5.1","567.005","36.927","3860.587","3715.185"
"6","30","17","450","150","26","5.1","371.92","32.937","2530.72","2427.815"
"6","30","18","174","123","24.4","3.1","179.264","28.098","1228.732","1159.942"
"6","30","19","0","45","23.9","3.1","45","23.942","330.78","281.201"
"6","30","20","0","2","23.5","4.1","2","22.287","14.815","0"
"6","30","21","0","0","23","5.1","0","23","0","0"
"6","30","22","0","0","22.3","6.1","0","22.3","0","0"
"6","30","23","0","0","21.2","7.2","0","21.2","0","0"
"7","1","0","0","0","20","1","0","20","0","0"
"7","1","1","0","0","18.7","1","0","18.7","0","0"
"7","1","2","0","0","17.7","1","0","17.7","0","0"
"7","1","3","0","0","17","1","0","17","0","0"
"7","1","4","0","0","16.4","1","0","16.4","0","0"
"7","1","5","0","13","16","2.1","13","14.426","99.812","54.603"
"7","1","6","121","81","17.9","0","107.609","19.497","751.211","693.075"
"7","1","7","295","143","20","0","258.928","29.118","1770.692","1688.601"
"7","1","8","201","262","20","1","374.176","30.97","2630.624","2524.794"
"7","1","9","101","281","23.6","1","352.078","34.397","2455.315","2354.587"
"7","1","10","318","367","24.3","2.6","627.745","39.043","4281.518","4121.054"
"7","1","11","528","349","25","4.1","823.55","42.34","5528.844","5319.199"
"7","1","12","752","218","25.7","4.1","920.981","45.383","6088.374","5854.458"
"7","1","13","803","179","25","4.1","922.285","44.906","6111.262","5876.324"
"7","1","14","805","159","27","4.1","860.839","45.612","5677.489","5461.53"
"7","1","15","775","141","25.4","7.2","743.264","37.102","5101.248","4909.229"
"7","1","16","717","116","24","7.2","580.541","32.999","4023.211","3872.082"
"7","1","17","545","125","24","7.2","393.699","29.883","2705.154","2597.115"
"7","1","18","269","120","24","6.2","206.93","27.033","1400.569","1327.701"
"7","1","19","42","50","23","4.1","56.316","23.292","395.777","344.925"
"7","1","20","0","3","22","4.1","3","20.794","22.377","0"
"7","1","21","0","0","21.1","3.1","0","21.1","0","0"
"7","1","22","0","0","20","1","0","20","0","0"
"7","1","23","0","0","20","1","0","20","0","0"
"7","2","0","0","0","18.8","2.1","0","18.8","0","0"
"7","2","1","0","0","18","1","0","18","0","0"
"7","2","2","0","0","17.7","0.5","0","17.7","0","0"
"7","2","3","0","0","17.4","0","0","17.4","0","0"
"7","2","4","0","0","18","2.1","0","18","0","0"
"7","2","5","0","13","18","2.1","13","16.483","98.892","53.701"
"7","2","6","144","77","20.2","1","108.472","21.562","739.832","681.938"
"7","2","7","386","129","24","3.1","280.202","29.411","1893.447","1808.165"
"7","2","8","645","113","26","4.1","472.236","35.369","3192.824","3069.727"
"7","2","9","692","165","28.2","5.1","651.312","40.355","4378.912","4214.853"
"7","2","10","809","132","30","6.2","794.683","43.541","5288.643","5088.998"
"7","2","11","867","115","32","4.1","893.674","50.952","5733.06","5514.715"
"7","2","12","878","115","29.9","5.1","935.343","48.081","6096.143","5861.88"
"7","2","13","873","116","30","4.1","923.777","49.848","5963.966","5735.565"
"7","2","14","845","120","28","6.2","856.51","42.9","5728.127","5509.995"
"7","2","15","812","108","28.4","5.1","738.877","42.809","4925.523","4740.517"
"7","2","16","711","119","27","5.1","579.548","38.187","3914.916","3767.613"
"7","2","17","546","124","26","7.2","393.099","31.905","2674.319","2567.197"
"7","2","18","302","108","25.6","7.2","205.522","28.342","1369.658","1297.533"
"7","2","19","42","50","26","3.1","56.302","26.429","389.89","339.155"
"7","2","20","0","3","24","2.1","3","22.577","22.193","0"
"7","2","21","0","0","23","0","0","23","0","0"
"7","2","22","0","0","22","1","0","22","0","0"
"7","2","23","0","0","22","5.1","0","22","0","0"
"7","3","0","0","0","21.5","5.1","0","21.5","0","0"
"7","3","1","0","0","20.7","3.7","0","20.7","0","0"
"7","3","2","0","0","19.9","2.4","0","19.9","0","0"
"7","3","3","0","0","19.1","1","0","19.1","0","0"
"7","3","4","0","0","18","3.1","0","18","0","0"
"7","3","5","0","13","18","3.1","13","16.679","98.805","53.615"
"7","3","6","115","80","20.3","2.1","104.971","21.371","727.742","670.105"
"7","3","7","289","143","23","4.1","255.825","27.397","1763.881","1681.966"
"7","3","8","199","261","24","5.1","371.599","30.408","2619.353","2513.856"
"7","3","9","102","280","25.1","3.1","351.577","32.81","2470.805","2369.632"
"7","3","10","50","389","26","4.6","429.914","34.184","3007.649","2890.392"
"7","3","11","51","438","27","6.2","483.77","34.9","3373.396","3244.46"
"7","3","12","91","423","26","6.2","507.976","34.366","3551.592","3416.754"
"7","3","13","91","418","26","6.2","502.166","34.296","3512.089","3378.571"
"7","3","14","51","421","27","4.1","465.437","36.658","3217.213","3093.336"
"7","3","15","49","363","26.6","5.1","401.059","33.946","2808.443","2697.302"
"7","3","16","23","250","25","6.2","264.893","29.06","1898.457","1813.044"
"7","3","17","0","141","24","8.8","141","25.354","1029.599","965.373"
"7","3","18","0","51","24","10.8","51","23.989","374.802","324.363"
"7","3","19","0","14","23.5","9","14","22.908","103.407","58.133"
"7","3","20","0","1","23","7.2","1","22.067","7.415","0"
"7","3","21","0","0","22.5","5.1","0","22.5","0","0"
"7","3","22","0","0","22","12.9","0","22","0","0"
"7","3","23","0","0","22","5.1","0","22","0","0"
"7","4","0","0","0","21.7","4.1","0","21.7","0","0"
"7","4","1","0","0","21.5","6","0","21.5","0","0"
"7","4","2","0","0","21.3","7.9","0","21.3","0","0"
"7","4","3","0","0","21.1","9.8","0","21.1","0","0"
"7","4","4","0","0","21","4.1","0","21","0","0"
"7","4","5","0","3","21","3.1","3","19.51","22.509","0"
"7","4","6","0","26","21","3.1","26","20.067","194.581","147.607"
"7","4","7","0","69","21.5","3.6","69","21.665","512.597","459.412"
"7","4","8","0","116","22","4.1","116","23.285","855.297","794.924"
"7","4","9","1","160","22","2.1","160.701","24.936","1175.701","1108.143"
"7","4","10","16","270","23","2.1","283.078","29.315","2028.147","1939.289"
"7","4","11","36","371","23","5.1","403.282","30.045","2879.491","2766.189"
"7","4","12","89","422","23","4.1","505.058","33.297","3549.739","3414.963"
"7","4","13","89","416","23","5.1","498.277","32.218","3520.485","3386.687"
"7","4","14","50","420","23","6.2","463.549","30.574","3301.101","3174.52"
"7","4","15","48","362","21.6","6.2","399.268","28.003","2877.46","2764.22"
"7","4","16","30","294","23","2.1","313.417","30.847","2226.741","2132.463"
"7","4","17","17","204","23","3.1","212.369","27.311","1533.022","1456.923"
"7","4","18","6","109","21.6","4.1","110.933","23.063","816.539","757.005"
"7","4","19","0","46","21","1","46","20.848","343.024","293.206"
"7","4","20","0","3","21","1","3","19.086","22.553","0"
"7","4","21","0","0","20.6","2.1","0","20.6","0","0"
"7","4","22","0","0","20","1","0","20","0","0"
"7","4","23","0","0","20.1","2","0","20.1","0","0"
"7","5","0","0","0","20.3","3.1","0","20.3","0","0"
"7","5","1","0","0","19.9","2.4","0","19.9","0","0"
"7","5","2","0","0","19.4","1.7","0","19.4","0","0"
"7","5","3","0","0","19","1","0","19","0","0"
"7","5","4","0","0","18","3.1","0","18","0","0"
"7","5","5","0","12","18","1","12","16.04","91.468","46.413"
"7","5","6","139","76","20","1","105.763","21.262","722.707","665.176"
"7","5","7","352","140","21","2","276.435","27.032","1896.425","1811.065"
"7","5","8","544","169","22","3.1","469.974","32.207","3240.043","3115.433"
"7","5","9","695","162","25.2","3.1","648.195","39.895","4366.791","4203.181"
"7","5","10","771","163","26","6.2","792.487","39.445","5385.536","5181.888"
"7","5","11","813","164","28","6.2","892.409","43.352","5958.039","5729.899"
"7","5","12","825","168","28.6","5.1","937.416","46.81","6150.684","5913.98"
"7","5","13","826","164","29","8.8","927.201","41.956","6237.564","5996.945"
"7","5","14","807","158","29","8.2","860.554","41.581","5794.469","5573.473"
"7","5","15","776","140","29.4","8.2","742.228","40.208","5014.971","4826.412"
"7","5","16","673","147","30","6.2","582.358","40.026","3900.9","3754.089"
"7","5","17","516","141","30","8.2","394.811","35.514","2644.733","2538.487"
"7","5","18","267","119","29","8.2","204.894","31.558","1356.408","1284.6"
"7","5","19","34","50","27","8.2","55.048","27.165","383.116","332.514"
"7","5","20","0","3","25","7.2","3","24.175","22.028","0"
"7","5","21","0","0","24.3","5.1","0","24.3","0","0"
"7","5","22","0","0","23","3.1","0","23","0","0"
"7","5","23","0","0","21.8","3.1","0","21.8","0","0"
"7","6","0","0","0","20.7","3.1","0","20.7","0","0"
"7","6","1","0","0","21","4.1","0","21","0","0"
"7","6","2","0","0","20.9","3.1","0","20.9","0","0"
"7","6","3","0","0","20.8","2.1","0","20.8","0","0"
"7","6","4","0","0","19.9","2.6","0","19.9","0","0"
"7","6","5","0","12","19","3.1","12","17.679","90.792","45.749"
"7","6","6","135","75","21","3.1","103.69","21.951","706.78","649.586"
"7","6","7","348","140","23","3.1","274.369","28.25","1871.274","1786.574"
"7","6","8","596","138","26","5.1","466.954","34.299","3177.692","3055.078"
"7","6","9","692","163","28","6.2","646.298","38.749","4378.946","4214.886"
"7","6","10","773","162","29","5.8","792.366","43.024","5287.318","5087.728"
"7","6","11","816","162","30","5.5","892.441","46.496","5861.761","5637.84"
"7","6","12","831","164","31","5.1","938.468","49.246","6078.958","5845.462"
"7","6","13","830","162","32","5.1","928.454","50.136","5985.035","5755.705"
"7","6","14","806","158","33","4.1","859.32","51.485","5494.016","5285.837"
"7","6","15","775","141","33.1","5.1","742.131","47.63","4825.873","4644.782"
"7","6","16","675","146","33","6.2","582.365","43.08","3840.387","3695.688"
"7","6","17","521","139","33","5.1","395.019","40.535","2579.327","2475.004"
"7","6","18","268","119","31.4","6.2","205.06","34.55","1337.384","1266.03"
"7","6","19","34","50","29","5.1","55.023","29.332","379.011","328.49"
"7","6","20","0","3","28","4.1","3","26.956","21.741","0"
"7","6","21","0","0","26.2","7.2","0","26.2","0","0"
"7","6","22","0","0","24.9","5.8","0","24.9","0","0"
"7","6","23","0","0","23.5","4.5","0","23.5","0","0"
"7","7","0","0","0","22.2","3.1","0","22.2","0","0"
"7","7","1","0","0","21.3","2.8","0","21.3","0","0"
"7","7","2","0","0","20.4","2.4","0","20.4","0","0"
"7","7","3","0","0","19.5","2.1","0","19.5","0","0"
"7","7","4","0","0","19","1","0","19","0","0"
"7","7","5","0","11","20","2.1","11","18.487","82.92","38.022"
"7","7","6","66","75","21.2","5.1","88.917","21.709","629.784","574.199"
"7","7","7","278","159","24","7.2","265.915","27.355","1838.878","1755.023"
"7","7","8","535","171","26","8.2","465.552","32.199","3209.193","3085.573"
"7","7","9","697","160","26.9","6.2","645.957","37.625","4400.67","4235.803"
"7","7","10","781","158","28.4","5.1","794.097","43.531","5284.757","5085.272"
"7","7","11","825","156","30","4.1","893.8","48.989","5794.042","5573.064"
"7","7","12","843","156","30.8","3.1","941.065","52.768","5981.82","5752.632"
"7","7","13","839","156","30","7.2","930.278","44.787","6167.663","5930.197"
"7","7","14","810","156","29","7.2","860.391","42.666","5761.185","5541.628"
"7","7","15","776","140","29.6","7.2","741.537","41.339","4981.397","4794.175"
"7","7","16","671","147","30","6.2","580.448","39.992","3888.422","3742.049"
"7","7","17","547","124","28","5.1","392.489","35.387","2623.731","2518.105"
"7","7","18","264","119","27.6","5.1","203.599","31.06","1351.247","1279.563"
"7","7","19","38","49","25","5.1","54.584","25.228","381.448","330.878"
"7","7","20","0","3","24.4","3.6","3","23.202","22.128","0"
"7","7","21","0","0","23.9","2.1","0","23.9","0","0"
"7","7","22","0","0","22.4","3.1","0","22.4","0","0"
"7","7","23","0","0","21","4.1","0","21","0","0"
"7","8","0","0","0","21.4","3.1","0","21.4","0","0"
"7","8","1","0","0","20.6","2.4","0","20.6","0","0"
"7","8","2","0","0","19.8","1.7","0","19.8","0","0"
"7","8","3","0","0","19","1","0","19","0","0"
"7","8","4","0","0","20","2.1","0","20","0","0"
"7","8","5","0","9","20","3.1","9","18.632","67.799","23.178"
"7","8","6","0","55","22","3.1","55","21.803","408.331","357.232"
"7","8","7","35","155","25","5.1","168.405","27.192","1208.362","1140.047"
